dataset_name,machine_type,section,domain,split,label,audio_path
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0055_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0056_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0057_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0058_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0059_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0060_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0061_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0062_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0063_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0064_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0065_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0066_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0067_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0068_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0069_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0070_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0071_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0072_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0073_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0074_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0075_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0076_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0077_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0078_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0079_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0080_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0081_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0082_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0083_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0084_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0085_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0086_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0087_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0088_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0089_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0090_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0091_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0092_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0093_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0094_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0095_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0096_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0097_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0098_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0099_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0100_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0101_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0102_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0103_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0104_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0105_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0106_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0107_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0108_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0109_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0110_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0111_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0112_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0113_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0114_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0115_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0116_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0117_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0118_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0119_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0120_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0121_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0122_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0123_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0124_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0125_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0126_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0127_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0128_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0129_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0130_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0131_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0132_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0133_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0134_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0135_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0136_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0137_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0138_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0139_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0140_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0141_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0142_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0143_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0144_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0145_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0146_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0147_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0148_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0149_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0150_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0151_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0152_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0153_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0154_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0155_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0156_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0157_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0158_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0159_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0160_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0161_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0162_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0163_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0164_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0165_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0166_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0167_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0168_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0169_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0170_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0171_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0172_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0173_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0174_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0175_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0176_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0177_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0178_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0179_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0180_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0181_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0182_noAttribute.wav
dcase2024_additional,ToothBrush,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/ToothBrush/train/section_00_source_train_normal_0183_noAttribute.wav
